QTY TOTAL,QTY NP,PRIX TOTAL,STAT-AUT,STAT-EDT,EXPR REG
915,"9782723441995-0
9782723442008-0
9782723442022-0
9782723442039-0
9782723442077-0
9782723442084-0
9782723442107-0
9782723442114-0
9782723442169-0
9782723442176-0
9782723442183-0
9782723442190-0
9782723442206-0
9782723442213-0
9782723442220-0
9782723442237-0
9782723442244-0
9782723442251-0
9782723442268-0
9782723442275-0
9782723442282-0
9782723442299-0
9782723442305-0
9782723442312-0
9782723442329-0
9782723442336-0
9782723442343-0
9782723442350-0
9782723442367-0
9782723442374-0
9782723442381-0
9782723442398-0
9782723442411-0
9782723442435-0
9782723442459-0
9782723442480-0
9782723442497-0
9782723442503-0
9782723442510-0
9782723442626-0
9782723442633-0
9782723442640-0
9782723442657-0
9782723442664-0
9782723442671-0
9782723442688-0
9782723442695-0
9782723442701-0
9782723442718-0
9782723442749-0
9782723442756-0
9782723442800-0
9782723442817-0
9782723442824-0
9782723443111-0
9782723443173-0
9782723443197-0
9782723443210-0
9782723443289-0
9782723443296-0
9782723443326-0
9782723443340-0
9782723443357-0
9782723443364-0
9782723443562-0
9782723443579-0
9782723443630-0
9782723443692-0
9782723443715-0
9782723443722-0
9782723443739-0
9782723443791-0
9782723443814-0
9782723443821-0
9782723443838-0
9782723443876-0
9782723443883-0
9782723443890-0
9782723443906-0
9782723443920-0
9782723443975-0
9782723443982-0
9782723444002-0
9782723444033-0
9782723444057-0
9782723444095-0
9782723444125-0
9782723444132-0
9782723444149-0
9782723444170-0
9782723444187-0
9782723444200-0
9782723444217-0
9782723444224-0
9782723444231-0
9782723444293-0
9782723444309-0
9782723444323-0
9782723444347-0
9782723444354-0
9782723444361-0
9782723444385-0
9782723444392-0
9782723444408-0
9782723444781-0
9782723444798-0
9782723444842-0
9782723444866-0
9782723444873-0
9782723444903-0
9782723444910-0
9782723444927-0
9782723444934-0
9782723444941-0
9782723444965-0
9782723444996-0
9782723445009-0
9782723445016-0
9782723445023-0
9782723445030-0
9782723445047-0
9782723445054-0
9782723445061-0
9782723445078-0
9782723445085-0
9782723445092-0
9782723445108-7
9782723445146-0
9782723445177-0
9782723445191-0
9782723445221-0
9782723445238-0
9782723445252-0
9782723445269-0
9782723445276-0
9782723445351-0
9782723445382-0
9782723445443-0
9782723445450-0
9782723445467-0
9782723445481-0
9782723445498-0
9782723445634-0
9782723445641-0
9782723445658-0
9782723445665-0
9782723445696-0
9782723445726-0
9782723445757-0
9782723445764-0
9782723445771-0
9782723445795-0
9782723445818-0
9782723445870-0
9782723445887-0
9782723445900-0
9782723445948-0
9782723445955-0
9782723446044-0
9782723446068-0
9782723446075-0
9782723446082-0
9782723446099-0
9782723446136-0
9782723446198-0
9782723446259-0
9782723446280-0
9782723446297-0
9782723446310-0
9782723446327-0
9782723446334-0
9782723446341-0
9782723446358-0
9782723446617-0
9782723446716-0
9782723446792-0
9782723446808-0
9782723446822-0
9782723446846-0
9782723446853-0
9782723446860-0
9782723446969-0
9782723446976-0
9782723446983-0
9782723446990-0
9782723447003-0
9782723447010-0
9782723447027-0
9782723447034-0
9782723447041-0
9782723447058-0
9782723447089-0
9782723447096-0
9782723447102-0
9782723447119-0
9782723447126-0
9782723447188-0
9782723447225-0
9782723447249-0
9782723447256-0
9782723447287-0
9782723447294-0
9782723447300-0
9782723447386-0
9782723447393-0
9782723447447-0
9782723447454-0
9782723447478-0
9782723447492-0
9782723447522-0
9782723447577-0
9782723447591-0
9782723447676-0
9782723447683-0
9782723447690-0
9782723447720-0
9782723447744-0
9782723447768-0
9782723447799-0
9782723448000-0
9782723448116-0
9782723448130-0
9782723448147-0
9782723448154-0
9782723448208-0
9782723448444-0
9782723448451-0
9782723448468-0
9782723448475-0
9782723448482-0
9782723448499-0
9782723448505-0
9782723448512-0
9782723448529-0
9782723448536-0
9782723448543-0
9782723448567-0
9782723448581-0
9782723448611-0
9782723448635-0
9782723449021-0
9782723449038-0
9782723449045-0
9782723449052-0
9782723449069-0
9782723449076-0
9782723449090-0
9782723449113-0
9782723449120-0
9782723449137-0
9782723449380-0
9782723449397-0
9782723449403-0
9782723449410-0
9782723449427-0
9782723449434-0
9782723449441-0
9782723449458-0
9782723449465-0
9782723449472-0
9782723449489-0
9782723449496-0
9782723449502-0
9782723449519-0
9782723449526-0
9782723449601-0
9782723449618-0
9782723449625-0
9782723449632-0
9782723449649-0
9782723449670-0
9782723449687-0
9782723449694-0
9782723449700-0
9782723449717-0
9782723449724-0
9782723449731-0
9782723449748-0
9782723449755-0
9782723449762-0
9782723449779-0
9782723449823-0
9782723449830-0
9782723449847-0
9782723449854-0
9782723449885-0
9782723450072-0
9782723450089-0
9782723450133-0
9782723450164-0
9782723450171-0
9782723450188-0
9782723450195-0
9782723450201-0
9782723450218-0
9782723450225-0
9782723450232-0
9782723450249-0
9782723450256-0
9782723450263-0
9782723450270-0
9782723450287-0
9782723450300-0
9782723450317-0
9782723450324-0
9782723450331-0
9782723450348-0
9782723450379-0
9782723450386-0
9782723450409-0
9782723450423-0
9782723450430-0
9782723450447-0
9782723450584-0
9782723450591-0
9782723450607-0
9782723450614-0
9782723450621-0
9782723450638-0
9782723450645-0
9782723450652-0
9782723450669-0
9782723450676-0
9782723450683-0
9782723450690-0
9782723450706-0
9782723450744-0
9782723450751-0
9782723450768-0
9782723450775-0
9782723450782-0
9782723450928-0
9782723450935-0
9782723450942-0
9782723450973-0
9782723450980-0
9782723450997-0
9782723451000-0
9782723451017-0
9782723451024-0
9782723451031-0
9782723451048-0
9782723451055-0
9782723451093-0
9782723451123-0
9782723451147-0
9782723451154-0
9782723451185-0
9782723451208-0
9782723451215-0
9782723451246-0
9782723451260-0
9782723451277-0
9782723451284-0
9782723451291-0
9782723451307-0
9782723451314-0
9782723451321-0
9782723451345-0
9782723451352-0
9782723451642-0
9782723451666-0
9782723451703-0
9782723451734-0
9782723451765-0
9782723451871-0
9782723451888-0
9782723451925-0
9782723451956-0
9782723451963-0
9782723451970-0
9782723451994-0
9782723452007-0
9782723452038-0
9782723452045-0
9782723452069-0
9782723452144-0
9782723452151-0
9782723452182-0
9782723452205-0
9782723452304-0
9782723452311-0
9782723452328-0
9782723452335-0
9782723452342-0
9782723452359-0
9782723452366-0
9782723452373-0
9782723452380-0
9782723452397-0
9782723452403-0
9782723452427-0
9782723452434-0
9782723452441-0
9782723452465-0
9782723452519-0
9782723452526-0
9782723452533-0
9782723452540-0
9782723452557-0
9782723452564-0
9782723452571-0
9782723452816-0
9782723453004-0
9782723453011-0
9782723453028-0
9782723453035-0
9782723453042-0
9782723453059-0
9782723453073-0
9782723453103-0
9782723453110-0
9782723453127-0
9782723453134-0
9782723453158-0
9782723453233-0
9782723453240-0
9782723453257-0
9782723453264-0
9782723453271-0
9782723453288-0
9782723453295-0
9782723453318-0
9782723453325-0
9782723453332-0
9782723453349-0
9782723453356-0
9782723453363-0
9782723453394-0
9782723453400-0
9782723453417-0
9782723453431-0
9782723453448-0
9782723453455-0
9782723453660-0
9782723453745-0
9782723453752-0
9782723453769-0
9782723453776-0
9782723453783-0
9782723453790-0
9782723453806-0
9782723453813-0
9782723453820-0
9782723453837-0
9782723453844-0
9782723453851-0
9782723453868-0
9782723453899-0
9782723453950-0
9782723454025-0
9782723454032-0
9782723454049-0
9782723454056-0
9782723454094-0
9782723454124-0
9782723454131-0
9782723454148-0
9782723454186-0
9782723454193-0
9782723454209-0
9782723454216-0
9782723454223-0
9782723454230-0
9782723454247-0
9782723454254-0
9782723454261-0
9782723454278-0
9782723454285-0
9782723454292-0
9782723454308-0
9782723454315-0
9782723454322-0
9782723454339-0
9782723454346-0
9782723454353-0
9782723454360-0
9782723454377-0
9782723454384-0
9782723454391-0
9782723454407-0
9782723454414-0
9782723454421-0
9782723454438-0
9782723454445-0
9782723454452-0
9782723454469-0
9782723454476-0
9782723454483-0
9782723454490-0
9782723454506-0
9782723454513-0
9782723454520-0
9782723454537-0
9782723454544-0
9782723454568-0
9782723454575-0
9782723454582-4
9782723454599-0
9782723454605-0
9782723454636-0
9782723454674-0
9782723454698-0
9782723454704-0
9782723454711-0
9782723454728-0
9782723454735-0
9782723454766-0
9782723454803-0
9782723454827-0
9782723454834-0
9782723454872-0
9782723454940-0
9782723454957-0
9782723454971-0
9782723455008-0
9782723455015-0
9782723455022-0
9782723455039-0
9782723455046-0
9782723455053-0
9782723455374-0
9782723455398-0
9782723455541-0
9782723455558-0
9782723455572-0
9782723455657-0
9782723455688-0
9782723455695-0
9782723455718-0
9782723455794-0
9782723455800-0
9782723455817-0
9782723455824-0
9782723455831-0
9782723455862-0
9782723455879-0
9782723455886-0
9782723455893-0
9782723455916-0
9782723455923-0
9782723455961-0
9782723455992-0
9782723456005-0
9782723456012-0
9782723456029-0
9782723456036-0
9782723456050-0
9782723456067-0
9782723456111-0
9782723456128-0
9782723456135-0
9782723456159-0
9782723456166-0
9782723456272-0
9782723456289-0
9782723456296-0
9782723456302-0
9782723456319-0
9782723456326-0
9782723456333-0
9782723456340-0
9782723456357-0
9782723456364-0
9782723456470-0
9782723456487-0
9782723456494-0
9782723456517-0
9782723456524-0
9782723456531-0
9782723456548-0
9782723456593-0
9782723456609-0
9782723456616-0
9782723456623-0
9782723456647-0
9782723456678-0
9782723456685-0
9782723456692-0
9782723456708-0
9782723456715-0
9782723456722-0
9782723456746-0
9782723456753-0
9782723456760-0
9782723456784-0
9782723457040-0
9782723457057-0
9782723457187-0
9782723457200-0
9782723457217-0
9782723457224-0
9782723457231-0
9782723457248-0
9782723457255-0
9782723457262-0
9782723457286-0
9782723457309-0
9782723457323-0
9782723457347-0
9782723457477-0
9782723457484-0
9782723457521-0
9782723457545-0
9782723457552-0
9782723457569-0
9782723457576-0
9782723457583-0
9782723457590-0
9782723457606-0
9782723457613-0
9782723457620-0
9782723457637-0
9782723457644-0
9782723457675-0
9782723457712-0
9782723457743-0
9782723457767-0
9782723457774-0
9782723457828-0
9782723457842-0
9782723457859-0
9782723457880-0
9782723457897-0
9782723457903-0
9782723457910-0
9782723457927-0
9782723457941-0
9782723457965-0
9782723457972-0
9782723457989-0
9782723457996-0
9782723458016-0
9782723458030-0
9782723458047-0
9782723458061-0
9782723458078-0
9782723458085-10
9782723458092-0
9782723458108-0
9782723458115-0
9782723458122-0
9782723458139-0
9782723458146-0
9782723458153-0
9782723458177-0
9782723458184-0
9782723458191-0
9782723458221-0
9782723458238-0
9782723458245-0
9782723458252-0
9782723458269-0
9782723458283-0
9782723458290-4
9782723458306-0
9782723458313-0
9782723458320-0
9782723458337-0
9782723458344-0
9782723458351-0
9782723458368-0
9782723458375-0
9782723458382-10
9782723458399-0
9782723458405-0
9782723458412-0
9782723458566-0
9782723458573-0
9782723458580-0
9782723458610-0
9782723458627-0
9782723458665-0
9782723458696-0
9782723458702-0
9782723458719-0
9782723458726-0
9782723458771-0
9782723458818-0
9782723458825-0
9782723458917-0
9782723458924-0
9782723458931-0
9782723458948-0
9782723458955-0
9782723458993-0
9782723459006-0
9782723459013-10
9782723459037-0
9782723459044-0
9782723459051-0
9782723459068-0
9782723459303-0
9782723459310-0
9782723459327-0
9782723459426-0
9782723459433-0
9782723459464-0
9782723459488-0
9782723459495-0
9782723459501-0
9782723459518-0
9782723459525-0
9782723459532-0
9782723459570-0
9782723459617-0
9782723459624-0
9782723459631-0
9782723459723-0
9782723459754-10
9782723459792-0
9782723459846-0
9782723459853-0
9782723459860-0
9782723459877-0
9782723459907-0
9782723459914-0
9782723459938-0
9782723459945-0
9782723459952-0
9782723459976-0
9782723459983-0
9782723459990-0
9782723460002-0
9782723460026-0
9782723460040-0
9782723460064-0
9782723460071-0
9782723460088-0
9782723460095-0
9782723460125-0
9782723460132-0
9782723460149-0
9782723460156-0
9782723460163-0
9782723460187-0
9782723460194-0
9782723460422-0
9782723460521-0
9782723460538-0
9782723460545-0
9782723460552-0
9782723460569-0
9782723460576-0
9782723460583-0
9782723460613-0
9782723460620-0
9782723460637-0
9782723460644-0
9782723460668-0
9782723460675-0
9782723460682-0
9782723460712-0
9782723460767-0
9782723460842-0
9782723460873-0
9782723460880-0
9782723460910-0
9782723461290-0
9782723461337-0
9782723461344-0
9782723461399-0
9782723461405-0
9782723461467-0
9782723461474-0
9782723461481-0
9782723461498-0
9782723461504-0
9782723461511-0
9782723461535-0
9782723461559-0
9782723461566-0
9782723461573-0
9782723461641-0
9782723461696-0
9782723461702-0
9782723461719-0
9782723461726-0
9782723461733-0
9782723461740-0
9782723461757-0
9782723461771-0
9782723461801-0
9782723461832-0
9782723461986-0
9782723461993-0
9782723462006-0
9782723462020-0
9782723462150-0
9782723462211-0
9782723462228-0
9782723462235-0
9782723462242-0
9782723462259-0
9782723462266-0
9782723462358-0
9782723462365-0
9782723462372-0
9782723462389-0
9782723462396-0
9782723462402-0
9782723462419-0
9782723462426-0
9782723462433-0
9782723462617-0
9782723462624-0
9782723462631-0
9782723462648-0
9782723462655-0
9782723462693-0
9782723462709-0
9782723462822-0
9782723462846-0
9782723462853-0
9782723462860-0
9782723462891-0
9782723462907-0
9782723462914-0
9782723462976-0
9782723462983-0
9782723463027-0
9782723463058-0
9782723463096-0
9782723463119-0
9782723463140-0
9782723463157-0
9782723463317-0
9782723463324-0
9782723463348-0
9782723463362-0
9782723463379-0
9782723463386-0
9782723463409-0
9782723463416-0
9782723463423-0
9782723463430-0
9782723463447-0
9782723463454-0
9782723463461-0
9782723463478-0
9782723463485-0
9782723463492-0
9782723463508-0
9782723463515-0
9782723463522-0
9782723463539-0
9782723463546-0
9782723463553-0
9782723463560-0
9782723463577-0
9782723463584-0
9782723463591-0
9782723463607-0
9782723463614-0
9782723463621-0
9782723463638-0
9782723463645-0
9782723463652-0
9782723463669-0
9782723463676-0
9782723463683-0
9782723463690-0
9782723463706-0
9782723463713-0
9782723463737-0
9782723463744-0
9782723463751-0
9782723463775-0
9782723463799-0
9782723463805-0
9782723463812-0
9782723463829-0
9782723463935-0
9782723463959-0
9782723463973-0
9782723463980-0
9782723464024-0
9782723464079-0
9782723464116-0
9782723464215-0
9782723464222-0
9782723464239-0
9782723464390-0
9782723464413-0
9782723464420-0
9782723464437-0
9782723464444-0
9782723464475-0
9782723464482-0
9782723464499-0
9782723464512-0
9782723464529-0
9782723464543-0
9782723464550-0
9782723464581-0
9782723464598-0
9782723464604-0
9782723464635-0
9782723464642-0
9782723464673-0",11156.44999999999,"ADACHI MITSURU-4.44
KAMIO YOKO-3.44
MASHIMA HIRO-3.11
KUBO TITE-3.0
MIURA KENTARO-2.67
GOS/WALT-2.22
YABUKI KENTARO-2.11
INAGAKI/MURATA-2.0
YOSHIZUMI WATARU-2.0
TAKAHASHI RUMIKO-2.0
FUJISAKI RYU-1.78
GOS-1.78
TORIYAMA AKIRA-1.56
DUFAUX/GRIFFO-1.33
AMANO AKIRA-1.33
WATASE YUU-1.33
SONODA KENICHI-1.11
WATSUKI NOBUHIRO-1.11
YAGI NORIHIRO-1.11
UMEZU (UMEZZ) KAZUO-1.11
FUJII MIHONA-1.11
BOISSERIE/STALNER-1.0
MIYAZAKI HAYAO-1.0
SORYO FUYUMI-0.89
KONIG RALF-0.89
NOB-0.89
IWAAKI HITOSHI-0.89
NAKAZAKI TOW-0.89
TANEMURA ARINA-0.78
BOULET-0.78
XXX-0.67
INOUE SANTA-0.67
FOREST/GILLON-0.67
MATSUI YUSEI-0.67
DELITTE JEAN-YVES-0.67
USUNE MASATOSHI-0.67
KAITANI/JOH/HORI-0.56
BIDOT LAURENT-0.56
HIGUCHI TACHIBANA-0.56
SERRE CLAUDE-0.56
BILL/GOBI-0.56
STALNER/BOISSERIE-0.56
CONVARD/FALQUE-0.56
BARDET/GOEPFERT-0.44
TEHEM-0.44
ODA EIICHIRO-0.44
CHAILLET/MANGIN-0.44
MANDEL LISA-0.44
DAB'S-0.44
TANAKA AKIO-0.44
TAKAHATA ISAO-0.44
NEEL JULIEN-0.44
SADAMOTO YOSHIYUKI-0.44
NIHEI TSUTOMU-0.44
MIYAZAKI GORO-0.44
MALKA/GILLON-0.44
SAKAI YOHEI-0.44
JARBINET PHILIPPE-0.44
KOBAYASHI MOTOFUMI-0.44
GIROUD/COURTOIS-0.33
ZEP/TEBO-0.33
CONVARD/WACHS/FALQUE-0.33
KRAEHN JEAN-CHARLES-0.33
BARTOLL/BARRAT-0.33
ZEP-0.33
PY/HOUOT-0.33
BARTOLL/BONNET-0.33
PIERRET MICHEL-0.33
GIROUD/BEHE/MEYER-0.33
HAGIWARA KAZUSHI-0.33
VINCENT-0.33
OHM-0.33
RICHELLE/HE-0.33
BOUCHARD GILBERT-0.33
BOISSERIE/CHABBERT-0.33
BLACHON ROGER-0.33
BUCHE ERIC-0.33
GIROUD/BRADA-0.33
BOURGNE/BONNET-0.33
MAKYO/LAVAL-0.33
MENVIELLE/MARTIN-0.33
CONVARD/DELITTE-0.22
KOIKE KEIICHI-0.22
COUTELIS AL-0.22
CHAILLET GILLES-0.22
MORALES RAFAEL-0.22
TEHEM/XAVIER-0.22
BARTOLL/ROVERO-0.22
BERNABE MARC-0.22
RICHAUD/MAKYO/FAURE-0.22
PEULTIER CHRISTIAN-0.22
RODOLPHE/WENS-0.22
BERTSCHY CHRISTOPHE-0.22
AUDOUIN-DUBREUIL A.-0.22
BERK/FROUD-0.22
ABECASSIS/MAKYO-0.22
GILLON PAUL-0.22
FABUEL/LE HENANFF-0.22
MORDILLO GUILLERMO-0.22
DUFAUX/CHARLES-0.22
DERRIEN/VAN LIEMT-0.22
BOLLEE/GRIFFO/MANGIN-0.22
DERMAUT/GELOT-0.22
CONVARD/ADAM/LE HIR-0.22
CORBEYRAN/CHABBERT-0.22
MITTON JEAN-YVES-0.22
RUELLAN/ERSEL-0.22
PROFESSEUR CHORON-0.22
BOLLEE/GRIFFO-0.22
PUJOS CHARLES-0.22
HAGENMULLER J-F.-0.22
GIROUD/HULET-0.22
SAITO TAKAO-0.22
SIMPSON JOE-0.22
CORBEYRAN/ROLLIN-0.22
GODARD/PLUMAIL-0.22
ZEP/STAN/VINCE-0.22
AGI/OKIMOTO-0.22
CORTEGGIANI/RODIER-0.22
BARTOLL/BARRAT/KOLLE-0.22
LORAIN JEAN-MICHEL-0.22
ARNOUX/HE-0.22
CHARLES/ERSEL-0.22
RICHELLE/WACHS-0.22
FERRY/ERSEL-0.22
DUFAUX/NICAISE-0.11
CORBEYRAN/DEFALI-0.11
DUFAUX/RENAUD-0.11
DOLEMITE KAZE-0.11
MARAZANO/PION-0.11
LE MEUR JEAN-YVES-0.11
COL PATRICK-0.11
CONVARD/THIBERT-0.11
BERTORELLO/DELALANDE-0.11
LECUREUX/GILLON-0.11
BRETECHER CLAIRE-0.11
DUFAUX/DURIEUX-0.11
LABARBE PATRICE-0.11
MERVILLE/COUZY-0.11
CHAPPATTE PATRICK-0.11
MORIQUAND/LACAF-0.11
CHEVAILLOT/MINELLI-0.11
HOSHINO KATSURA-0.11
CONVARD/CHAILLET-0.11
HERMAN PAUL-0.11
CHARTON JEAN-LUC-0.11
PAYAN/GEUS-0.11
TRONCHET DIDIER-0.11
MAKYO/NARDO/HALTER-0.11
BRASS PHILIPPE-0.11
CAUCHY/BEGOC-0.11
MAT-0.11
KRAEHN/VALLEE-0.11
CORBEYRAN/TIBERY-0.11
CAPPE EMMANUEL-0.11
MODICA GILLES-0.11
GLORIS/BERGERON-0.11
GIROUD/STALNER-0.11
TROISGROS/BEAUGE-0.11
PLANCHON DIMITRI-0.11
ALLENO/MASUI-0.11
CHABAUD CATHERINE-0.11
WARD/O'BRIEN-0.11
MAZEAU/WACHS-0.11
MAZEAU/BRADA-0.11
MANINI/MALES-0.11
MARAZANO/FONT-0.11
CHARLES/MARYSE/ERSEL-0.11
HERRMANN GERALD-0.11
BRESSON/LE BERRE-0.11
GODARD CHRISTIAN-0.11
ALICE/DORISON/RECHT-0.11
LOUBET/ZIZZA-LALU-0.11
MULLER/ZIZZA-LALU-0.11
TENZING-0.11
PICAULT AUDE-0.11
ROCHEDY/ANDRE/BARRET-0.11
PIOT DIMITRI-0.11
BOUCHET DOMINIQUE-0.11
FAVIER RENE-0.11
STALNER ERIC-0.11
CHAKIR JEAN-0.11
SYLAIRE/BOCCAR-0.11
FRANCOU/WAGNON/SIX-0.11
ARIBERT CHRISTOPHE-0.11
GINE CHRISTIAN-0.11
BOLLEE/AYMOND/GRIFFO-0.11
TERRISSE VINCENT-0.11
MALTETE RENE-0.11
DANIER-0.11
MOENARD/OTERO-0.11
NURY/VALLEE-0.11
RASSAT/BISI-0.11
HAGENMULLER/MARSIGNY-0.11
DOMECQ MATHILDE-0.11
POIPOI-0.11
BLONDEAU MU-0.11
JAGER PATRICK-0.11
CHARLES/MARYSE-0.11
MAIRE STEPHANE-0.11
MARTHALER CLAUDE-0.11
OLLIVIER/BASTARD-0.11
OLLIVIER/COELHO-0.11
SAVEY/WACHS-0.11
SCHEIBLI ISABELLE-0.11
REVILLON/GIROUD/BEHE-0.11
GIROUD/BARUTI-0.11
GRANGER MICHEL-0.11
POLONSKY/SERA-0.11
PAUMIER JEAN-YVES-0.11
BROSSIER-0.11
TRIPP JEAN-LOUIS-0.11
DUFAUX/ROLLIN-0.11
SWOLFS YVES-0.11
YSLAIRE-0.11
DECOTTIGNIES/SAVEY-0.11
SAMUEL/BIHEL-0.11
BONIFAY/LACAF-0.11
GIROUD/ROLLIN-0.11
GIRE E.-0.11
BECKER/SABATIER-0.11
MOCHIZUKI MINETARO-0.11
COUZY-0.11
MARIC/CHOUIN-0.11
PONTAROLO FREDERIC-0.11
BAPTIZAT/SUPIOT-0.11
BARNABE GILBERT-0.11
ARNOUX/PIERRET-0.11
AUTHEMAN/MALTAITE-0.11
ROY PIERRE-LOUIS-0.11
LOIZEAU ERIC-0.11
REVIL/HELLE-0.11
PIERRET/VENANZI-0.11
ARNOUX/MICHAUD-0.11
HIPPOLYTE-0.11
SUGISAKI YUKIRU-0.11
WAGNON/PAWLAK-0.11
DORISON/MARAZANO-0.11
SEGRELLES VICENTE-0.11
PESSIN-0.11
TEBO-0.11
SCHARFF/FLAO-0.11
DELMAS M-C.-0.11
PELLOS RENE-0.11
CONVARD/SAVEY-0.11
TEHEM/SUPIOT-0.11
HOFLER/MESSNER-0.11
JOH/HORI/KAITANI-0.11
SCHREDER ETIENNE-0.11
BALLU YVES-0.11
PIERRET/DENOEL-0.11
ERIK-0.11
OMOND/SUPIOT-0.11
HOUOT ANDRE-0.11
MENDIETA/FOLLET-0.11
GOTLIB-0.11
MEIRINHO/ANTON-0.11
LAURENS FRANCOIS-0.11
MALLET PATRICK-0.11
YVES H./HERMANN-0.11
NURY/VALLEE/DELF-0.11
BRUNEL ROGER-0.11
CORNETTE/WARNAUTS-0.11
KAMINKA/VEDRINES-0.11
SIRO/THIBERT-0.11
BERNABE/NIIMURA-0.11
MORVAN/NEMIRI-0.11
CONVARD/PEREZ/FALQUE-0.11
DORISON/NURY/DELITTE-0.11
ALBON/KEU/MOIZIE-0.11
MESSNER REINHOLD-0.11
BOULET/RENO-0.11
ASSELIN JEAN-MICHEL-0.11
BOCUSE/FLEURY/MALLET-0.11
WALT/GOS-0.11
ALBON LUCIE-0.11
LECUREUX/POIVET-0.11
LECUREUX/LE GUEN-0.11
GELOT/DERMAUT-0.11
GROBEL/ANNEQUIN-0.11
BONIFAY/SCHNEYDER-0.11
MOREROD CLAUDE-0.11
FROUD/BERK-0.11
CONVARD/GINE-0.11
CAMBON MICHEL-0.11
CAVANI/MALLET-0.11
DESBERG/VALLES-0.11
MIX & REMIX-0.11
DELIGEORGES/CAILLAUT-0.11",GLENAT-100.0,"LE
DE
LA
DU
ET"
